order,id,date,time,title,url,visitCount,typedCount,transition
712,4588,5/14/2025,23:54:22,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/v2/auth?as=EDct9FXkjqul1wJZsJ3SqEsORYiTg6BibRw6qW2qnoU&client_id=49625052041-kgt0hghf445lmcmhijv46b715m2mpbct.apps.googleusercontent.com&scope=openid%20email%20profile&response_type=id_token&gsiwebsdk=gis_attributes&redirect_uri=gis_transform&response_mode=form_post&origin=https%3A%2F%2Fx.com&display=popup&prompt=select_account&gis_params=Cg1odHRwczovL3guY29tEg1naXNfdHJhbnNmb3JtGAcqK0VEY3Q5RlhranF1bDF3SlpzSjNTcUVzT1JZaVRnNkJpYlJ3NnFXMnFub1UyRzQ5NjI1MDUyMDQxLWtndDBoZ2hmNDQ1bG1jbWhpanY0NmI3MTVtMm1wYmN0LmFwcHMuZ29vZ2xldXNlcmNvbnRlbnQuY29tOAFCQDBiZjQ0ODUyNjIwYjlkM2Y0NzMyMjNjMGFlNTRiZDBjZTJjZjA3NGIzMDc3YTgzZjI5Zjk4NDAwNzQwZWU2Zjg&service=lso&o2v=1,1,0,link
713,4587,5/14/2025,23:54:22,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/v2/auth?as=EDct9FXkjqul1wJZsJ3SqEsORYiTg6BibRw6qW2qnoU&client_id=49625052041-kgt0hghf445lmcmhijv46b715m2mpbct.apps.googleusercontent.com&scope=openid%20email%20profile&response_type=id_token&gsiwebsdk=gis_attributes&redirect_uri=gis_transform&response_mode=form_post&origin=https%3A%2F%2Fx.com&display=popup&prompt=select_account&gis_params=Cg1odHRwczovL3guY29tEg1naXNfdHJhbnNmb3JtGAcqK0VEY3Q5RlhranF1bDF3SlpzSjNTcUVzT1JZaVRnNkJpYlJ3NnFXMnFub1UyRzQ5NjI1MDUyMDQxLWtndDBoZ2hmNDQ1bG1jbWhpanY0NmI3MTVtMm1wYmN0LmFwcHMuZ29vZ2xldXNlcmNvbnRlbnQuY29tOAFCQDBiZjQ0ODUyNjIwYjlkM2Y0NzMyMjNjMGFlNTRiZDBjZTJjZjA3NGIzMDc3YTgzZjI5Zjk4NDAwNzQwZWU2Zjg,1,0,link
714,4586,5/14/2025,23:54:05,(2) Post Graphics (@PostGraphics) / X,https://x.com/postgraphics?lang=en,5,0,link
715,4585,5/14/2025,23:54:02,By The Washington Post Graphics team - Google Search,https://www.google.com/search?q=By+The+Washington+Post+Graphics+team&oq=By+The+Washington+Post+Graphics+team&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yBwgCEAAY7wUyCggDEAAYgAQYogTSAQc3NzdqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
716,4583,5/14/2025,23:52:03,Data Catalog - Our World in Data,https://ourworldindata.org/data,4,0,link
717,4584,5/14/2025,23:51:52,Data Insights - Our World in Data,https://ourworldindata.org/data-insights,1,0,link
718,4583,5/14/2025,23:51:41,Data Catalog - Our World in Data,https://ourworldindata.org/data,4,0,link
719,4582,5/14/2025,23:51:20,Our World in Data,https://ourworldindata.org/,1,0,link
720,4581,5/14/2025,23:51:18,our world in data - Google Search,https://www.google.com/search?q=our+world+in+data&oq=our+world+in+data&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYgAQyBwgJEAAYgATSAQgyODgyajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
721,4580,5/14/2025,23:50:38,THE PROJECT — Dear Data,https://www.dear-data.com/theproject,1,0,link
722,4578,5/14/2025,23:50:36,dear data - Google Search,https://www.google.com/search?q=dear+data&oq=Dear+Data&gs_lcrp=EgZjaHJvbWUqCggAEAAY4wIYgAQyCggAEAAY4wIYgAQyBwgBEC4YgAQyBwgCEC4YgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyBwgHEAAYgAQyBwgIEAAYgAQyBwgJEAAYgATSAQc1MjBqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
723,4577,5/14/2025,23:49:19,Discover | Tableau Public,https://public.tableau.com/app/discover?_gl=1*19tcg4z*_ga*MTQ3OTIyMDQwMy4xNzQ3MjU0Nzc4*_ga_8YLN0SNXVS*czE3NDcyNTQ3NzYkbzEkZzEkdDE3NDcyNTU3MDEkajAkbDAkaDA,3,0,link
724,4574,5/14/2025,23:35:16,Information is Beautiful,https://informationisbeautiful.net/,7,1,typed
725,4575,5/14/2025,23:33:22,Information is Beautiful,https://informationisbeautiful.net/visualizations/water-world-distribution-of-the-all-the-water-in-all-the-world/,2,0,link
726,4574,5/14/2025,23:33:13,Information is Beautiful,https://informationisbeautiful.net/,7,1,typed
727,4572,5/14/2025,23:28:03,About – FlowingData,https://flowingdata.com/about/,3,1,typed
728,4573,5/14/2025,23:28:01,,https://flowingdata.com/feed,1,0,link
729,4572,5/14/2025,23:26:10,About – FlowingData,https://flowingdata.com/about/,3,1,typed
730,4565,5/14/2025,23:25:25,About – FlowingData,"https://flowingdata.com/about/#:~:text=FlowingData%20explores%20how%20we%20use,to%20understand%20data%20and%20ourselves",3,1,typed
731,4571,5/14/2025,23:25:19,Quiet Observer – FlowingData,https://flowingdata.com/2019/09/06/quiet-observer/,1,0,link
732,4569,5/14/2025,23:25:10,Projects – FlowingData,https://flowingdata.com/category/projects/,5,1,link
733,4570,5/14/2025,23:25:00,Projects – FlowingData,https://flowingdata.com/category/projects/page/5/,1,0,link
734,4569,5/14/2025,23:24:35,Projects – FlowingData,https://flowingdata.com/category/projects/,5,1,link
735,4565,5/14/2025,23:24:27,About – FlowingData,"https://flowingdata.com/about/#:~:text=FlowingData%20explores%20how%20we%20use,to%20understand%20data%20and%20ourselves",3,1,typed
736,4566,5/14/2025,23:23:54,FlowingData - Data Visualization and Statistics,https://flowingdata.com/,3,0,link
737,4568,5/14/2025,23:23:47,National weather forecasting in jeopardy – FlowingData,https://flowingdata.com/2025/05/12/national-weather-forecasting-in-jeopardy/,1,0,link
738,4566,5/14/2025,23:23:32,FlowingData - Data Visualization and Statistics,https://flowingdata.com/,3,0,link
739,4567,5/14/2025,23:23:27,Data graphics off the screen – FlowingData,https://flowingdata.com/2025/05/13/data-graphics-off-the-screen/,1,0,link
740,4566,5/14/2025,23:23:19,FlowingData - Data Visualization and Statistics,https://flowingdata.com/,3,0,link
741,4565,5/14/2025,23:23:09,About – FlowingData,"https://flowingdata.com/about/#:~:text=FlowingData%20explores%20how%20we%20use,to%20understand%20data%20and%20ourselves",3,1,typed
742,4564,5/14/2025,23:22:33,Untitled document - Google Docs,https://docs.google.com/document/d/1J1LosRZJkGEPFaeVyycgwK3akAwca4VuSnDTmlFfWr0/edit?tab=t.0,1,0,link
743,497,5/14/2025,23:22:32,Untitled document - Google Docs,https://docs.google.com/document/u/0/create?usp=docs_home&ths=true,4,0,link
744,491,5/14/2025,23:22:31,Google Docs,https://docs.google.com/document/u/0/?tgif=c,8,0,link
745,490,5/14/2025,23:22:31,Google Docs,https://docs.google.com/document/u/0/,6,0,link
746,1535,5/14/2025,23:22:30,Google Docs,https://docs.google.com/document/u/0/?usp=docs_web,6,0,link
747,1533,5/14/2025,23:22:26,Рецензія. Шевчук - Google Docs,https://docs.google.com/document/d/1q7UdvKPx8nTvvc5vhs8FgdrekbNSirUhuIYUos-ojiw/edit?tab=t.0,2,0,link
748,6,5/14/2025,23:22:25,Рецензія. Шевчук - Google Docs,https://docs.google.com/document/d/1q7UdvKPx8nTvvc5vhs8FgdrekbNSirUhuIYUos-ojiw/edit,2,2,typed
749,3981,5/14/2025,23:21:51,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671,16,0,link
750,3979,5/14/2025,23:21:44,Data Visualization (2.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7242&user=20995,27,0,link
751,719,5/14/2025,23:21:38,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
752,4562,5/14/2025,23:21:34,MLOps (2.24-25.PKN24/M): Tracking | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101926#,1,0,link
753,4483,5/14/2025,23:21:28,MLOps (2.24-25.PKN24/M): Tracking | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101926,8,0,form_submit
754,4527,5/14/2025,23:20:34,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,reload
755,395,5/14/2025,23:20:30,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
756,395,5/14/2025,23:20:30,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
757,4483,5/14/2025,23:20:30,MLOps (2.24-25.PKN24/M): Tracking | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101926,8,0,reload
758,4527,5/13/2025,1:58:47,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,link
759,4527,5/13/2025,1:58:46,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,link
760,4561,5/13/2025,1:58:43,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access?guidance_task=,2,0,form_submit
761,4561,5/13/2025,1:58:31,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access?guidance_task=,2,0,form_submit
762,4553,5/13/2025,1:58:22,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access,5,0,form_submit
763,4553,5/13/2025,1:58:18,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access,5,0,link
764,4553,5/13/2025,1:58:18,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access,5,0,link
765,4552,5/13/2025,1:58:12,General,https://github.com/shevdan/data_streaming_kafka_hw2/settings,3,0,link
766,4559,5/13/2025,1:57:52,xphoenixua/kafka-ml-ucu,https://github.com/xphoenixua/kafka-ml-ucu,2,0,link
767,4559,5/13/2025,1:57:51,xphoenixua/kafka-ml-ucu,https://github.com/xphoenixua/kafka-ml-ucu,2,0,link
768,4263,5/13/2025,1:57:42,shevdan (Bohdan Shevchuk),https://github.com/shevdan,3,0,form_submit
769,4558,5/13/2025,1:57:39,Invitation to join tustyianovych/ucu-ml-course-work-climate,https://github.com/tustyianovych/ucu-ml-course-work-climate/invitations,1,0,link
770,4557,5/13/2025,1:57:39,Invitation to join tustyianovych/ucu-ml-course-work-climate,https://github.com/tustyianovych/ucu-ml-course-work-climate/invitations?notification_referrer_id=MDE4Ok5vdGlmaWNhdGlvblRocmVhZDE1MTU1NTExMTIzOjcwNzc0NzE5,2,0,link
771,4557,5/13/2025,1:57:38,Invitation to join tustyianovych/ucu-ml-course-work-climate,https://github.com/tustyianovych/ucu-ml-course-work-climate/invitations?notification_referrer_id=MDE4Ok5vdGlmaWNhdGlvblRocmVhZDE1MTU1NTExMTIzOjcwNzc0NzE5,2,0,link
772,4556,5/13/2025,1:57:31,Notifications,https://github.com/notifications,2,0,link
773,4556,5/13/2025,1:57:30,Notifications,https://github.com/notifications,2,0,link
774,4527,5/13/2025,1:57:25,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,reload
775,4527,5/13/2025,1:56:19,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,link
776,4264,5/13/2025,1:56:16,Your Repositories,https://github.com/shevdan?tab=repositories,9,0,link
777,4264,5/13/2025,1:56:15,Your Repositories,https://github.com/shevdan?tab=repositories,9,0,link
778,477,5/13/2025,1:56:09,devops-helpers/sample-app at main · elisska/devops-helpers,https://github.com/elisska/devops-helpers/tree/main/sample-app,4,3,typed
779,4025,5/13/2025,1:56:02,Тема 4. SVG і вступ до D3.js / Євгенія Дроздова | Observable,https://observablehq.com/d/db38c06356fc16bc,2,0,reload
780,4365,5/13/2025,1:55:57,"eugeneyan/ml-design-docs: 📝 Design doc template & examples for machine learning systems (requirements, methodology, implementation, etc.)",https://github.com/eugeneyan/ml-design-docs,1,0,reload
781,4424,5/13/2025,1:55:55,d19b7f83601917.5d41812f26338.jpg (1200×1699),https://learn.ucu.edu.ua/pluginfile.php/188323/mod_assign/intro/d19b7f83601917.5d41812f26338.jpg,2,0,reload
782,4475,5/13/2025,1:55:44,Untitled / UCU | Observable,https://observablehq.com/d/3f5f49f210577492,4,0,reload
783,4464,5/13/2025,1:55:32,Flask · PyPI,https://pypi.org/project/Flask/,1,0,reload
784,308,5/13/2025,1:55:28,"Ucu.edu.ua - Calendar - Monday, June 9, 2025, today",https://calendar.google.com/calendar/u/0/r/day,15,4,reload
785,4435,5/13/2025,1:55:27,kyiv coordinates - Google Search,https://www.google.com/search?q=kyiv+coordinates&oq=kyiv+coordinate&gs_lcrp=EgZjaHJvbWUqDAgAEAAYRhj7ARiABDIMCAAQABhGGPsBGIAEMgYIARBFGDkyCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMg0IBhAAGIYDGIAEGIoFMg0IBxAAGIYDGIAEGIoFMg0ICBAAGIYDGIAEGIoFMg0ICRAAGIYDGIAEGIoF0gEINTE2M2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,1,0,reload
786,4434,5/13/2025,1:55:26,"Sunrise Sunset annual calendar, calculator: Azimuth, Noon Elevation, Daylight for any location [en]",https://www.sunearthtools.com/en/solar/sunrise-sunset-calendar.php#top,4,0,reload
787,4423,5/13/2025,1:55:26,Data Visualization (2.24-25.PKN24/M): Відтворити графік за макетом | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101801,10,0,reload
788,4370,5/13/2025,1:55:24,BBC News Classification | Kaggle,https://www.kaggle.com/c/learn-ai-bbc/data,5,0,reload
789,4363,5/13/2025,1:55:22,Установите Ultralytics - Ultralytics YOLO Docs,https://docs.ultralytics.com/ru/quickstart/#use-ultralytics-with-python,1,0,reload
790,4301,5/13/2025,1:55:21,how to create heatmap in d3 js observable - Google Search,https://www.google.com/search?q=how+to+create+heatmap+in+d3+js+observable&sca_esv=cd2e0a442ffc9e64&ei=DVcRaKjFGtSj1fIP5YfsoQk&ved=0ahUKEwjo_8K0qf6MAxXUUVUIHeUDO5QQ4dUDCBA&uact=5&oq=how+to+create+heatmap+in+d3+js+observable&gs_lp=Egxnd3Mtd2l6LXNlcnAiKWhvdyB0byBjcmVhdGUgaGVhdG1hcCBpbiBkMyBqcyBvYnNlcnZhYmxlMgUQIRigATIFECEYnwUyBRAhGJ8FMgUQIRifBTIFECEYnwVIkRlQ6QdY_BdwAXgBkAEAmAF8oAGKB6oBBDEwLjG4AQPIAQD4AQGYAgygArYHwgIKEAAYsAMY1gQYR8ICBxAhGKABGAqYAwCIBgGQBgiSBwQxMS4xoAfJMbIHBDEwLjG4B64H&sclient=gws-wiz-serp,1,0,reload
791,4286,5/13/2025,1:55:19,d3 js heatmap - Google Search,https://www.google.com/search?q=d3+js+heatmap&sca_esv=cd2e0a442ffc9e64&ei=TlMRaKLcFL2PwPAPne-H0Qw&ved=0ahUKEwiiu5jrpf6MAxW9BxAIHZ33IcoQ4dUDCBA&uact=5&oq=d3+js+heatmap&gs_lp=Egxnd3Mtd2l6LXNlcnAiDWQzIGpzIGhlYXRtYXAyCxAAGIAEGJECGIoFMgQQABgeMgQQABgeMgYQABgIGB4yCxAAGIAEGIYDGIoFMggQABiABBiiBEjUBlDzBFjqBXABeAGQAQCYAWigAbgBqgEDMS4xuAEDyAEA-AEBmAIDoALIAcICChAAGLADGNYEGEfCAgYQABgHGB7CAggQABgHGAgYHpgDAIgGAZAGCJIHAzIuMaAHmAmyBwMxLjG4B8EB&sclient=gws-wiz-serp,1,0,reload
792,4273,5/13/2025,1:55:16,Heatmap · unipept/unipept-visualizations Wiki,https://github.com/unipept/unipept-visualizations/wiki/Heatmap,1,0,reload
793,4240,5/13/2025,1:55:14,how to create heatmap in observable d3 js - Google Search,https://www.google.com/search?q=how+to+create+heatmap+in+observable+d3+js&oq=how+to+create+heatmap+in+observable+d3+js&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABjvBTIHCAIQABjvBTIKCAMQABiABBiiBNIBCDg5NDJqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,reload
794,4555,5/13/2025,1:54:59,Confirm access,https://github.com/sessions/sudo,1,0,form_submit
795,4553,5/13/2025,1:54:39,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access,5,0,link
796,4553,5/13/2025,1:54:38,Manage access,https://github.com/shevdan/data_streaming_kafka_hw2/settings/access,5,0,link
797,4552,5/13/2025,1:54:34,General,https://github.com/shevdan/data_streaming_kafka_hw2/settings,3,0,link
798,4552,5/13/2025,1:54:34,General,https://github.com/shevdan/data_streaming_kafka_hw2/settings,3,0,link
799,4549,5/13/2025,1:48:15,kafka_data - Google Drive,https://drive.google.com/drive/u/0/folders/1lwy-20GdeZsb_rwOPXzBCtsiDnVZvqsA,2,0,reload
800,4549,5/13/2025,1:46:20,kafka_data - Google Drive,https://drive.google.com/drive/u/0/folders/1lwy-20GdeZsb_rwOPXzBCtsiDnVZvqsA,2,0,link
801,3211,5/13/2025,1:46:10,datasets - Google Drive,https://drive.google.com/drive/u/0/folders/1U4lrVac1oK_iyNo6pA1xH1lZomNjvnrb,3,0,link
802,3210,5/13/2025,1:46:05,My Drive - Google Drive,https://drive.google.com/drive/u/0/my-drive,2,0,link
803,4551,5/13/2025,1:46:03,Shared drives - Google Drive,https://drive.google.com/drive/u/0/shared-drives,1,0,link
804,3211,5/13/2025,1:45:50,datasets - Google Drive,https://drive.google.com/drive/u/0/folders/1U4lrVac1oK_iyNo6pA1xH1lZomNjvnrb,3,0,link
805,3210,5/13/2025,1:45:46,My Drive - Google Drive,https://drive.google.com/drive/u/0/my-drive,2,0,link
806,4550,5/13/2025,1:45:38,Trash - Google Drive,https://drive.google.com/drive/u/0/trash,1,0,link
807,4549,5/13/2025,1:40:36,kafka_data - Google Drive,https://drive.google.com/drive/u/0/folders/1lwy-20GdeZsb_rwOPXzBCtsiDnVZvqsA,2,0,link
808,3211,5/13/2025,1:40:19,datasets - Google Drive,https://drive.google.com/drive/u/0/folders/1U4lrVac1oK_iyNo6pA1xH1lZomNjvnrb,3,0,link
809,3209,5/13/2025,1:40:12,Home - Google Drive,https://drive.google.com/drive/u/0/home,1,0,link
810,3208,5/13/2025,1:40:10,Google Drive,https://drive.google.com/drive/u/0/,1,0,link
811,4548,5/13/2025,1:40:08,Google Drive,https://drive.google.com/drive/u/0/?pli=1,1,0,link
812,4545,5/13/2025,1:40:06,Google Drive,https://accounts.google.com/v3/signin/accountchooser?service=writely&flowName=GlifWebSignIn&flowEntry=AccountChooser&dsh=S1964549816%3A1747089606479451,1,0,link
813,4543,5/13/2025,1:40:04,gdrive - Google Search,https://www.google.com/search?q=gdrive&oq=gdrive&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyCQgHEAAYChiABDIHCAgQABiABDIHCAkQABiABNIBCDEwMThqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
814,4483,5/13/2025,1:00:06,MLOps (2.24-25.PKN24/M): Tracking | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101926,8,0,link
815,4351,5/13/2025,0:59:56,Introduction to Deep Learning (2.24-25.PKN24/M): Homework assignment II | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=97446,9,0,link
816,4483,5/13/2025,0:59:47,MLOps (2.24-25.PKN24/M): Tracking | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101926,8,0,link
817,4423,5/13/2025,0:59:35,Data Visualization (2.24-25.PKN24/M): Відтворити графік за макетом | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=101801,10,0,link
818,3981,5/13/2025,0:59:26,"Data Visualization (2.24-25.PKN24/M): Особистий ""inspiration list"" | LMS Moodle at UCU",https://learn.ucu.edu.ua/mod/assign/view.php?id=99671,16,0,reload
819,4534,5/13/2025,0:54:20,rpk topic create | Redpanda Self-Managed,https://docs.redpanda.com/current/reference/rpk/rpk-topic/rpk-topic-create/,2,0,link
820,4537,5/13/2025,0:54:16,rpk topic | Redpanda Self-Managed,https://docs.redpanda.com/current/reference/rpk/rpk-topic/rpk-topic/,1,0,link
821,4536,5/13/2025,0:54:09,rpk Commands | Redpanda Self-Managed,https://docs.redpanda.com/current/reference/rpk/,1,0,link
822,4535,5/13/2025,0:54:06,redpanda rpk create topic command - Google Search,https://www.google.com/search?q=redpanda+rpk+create+topic+command&sca_esv=b703f1cd0674f892&ei=JWwiaILDH83AwPAPkNyS-Ac&ved=0ahUKEwjC6b31856NAxVNIBAIHRCuBH8Q4dUDCBA&uact=5&oq=redpanda+rpk+create+topic+command&gs_lp=Egxnd3Mtd2l6LXNlcnAiIXJlZHBhbmRhIHJwayBjcmVhdGUgdG9waWMgY29tbWFuZDIIEAAYgAQYogQyBRAAGO8FMggQABiABBiiBDIIEAAYgAQYogQyCBAAGIAEGKIESNwRUO8HWIQQcAF4AZABAJgBZ6ABrQaqAQM3LjK4AQPIAQD4AQGYAgegArUEwgIKEAAYsAMY1gQYR5gDAIgGAZAGCJIHAzYuMaAH1CGyBwM1LjG4B60E&sclient=gws-wiz-serp,1,0,form_submit
823,4533,5/13/2025,0:54:01,rpk create topic command - Google Search,https://www.google.com/search?q=rpk+create+topic+command&oq=rpk+create+topic+command&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRiPAtIBCDY4NTVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
824,4534,5/13/2025,0:46:15,rpk topic create | Redpanda Self-Managed,https://docs.redpanda.com/current/reference/rpk/rpk-topic/rpk-topic-create/,2,0,link
825,4533,5/13/2025,0:46:13,rpk create topic command - Google Search,https://www.google.com/search?q=rpk+create+topic+command&oq=rpk+create+topic+command&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigATIHCAIQIRigATIHCAMQIRiPAtIBCDY4NTVqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
826,4529,5/13/2025,0:30:43,opencv - How to read video image from mkv file in python? - Stack Overflow,https://stackoverflow.com/questions/61207149/how-to-read-video-image-from-mkv-file-in-python,2,0,link
827,4531,5/13/2025,0:30:41,brew install ffmpeg - Google Search,https://www.google.com/search?q=brew+install+ffmpeg&oq=brew+install+ffmpeg&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQgzMTIxajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
828,4531,5/13/2025,0:30:39,brew install ffmpeg - Google Search,https://www.google.com/search?q=brew+install+ffmpeg&oq=brew+install+ffmpeg&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQgzMTIxajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
829,4532,5/13/2025,0:24:44,ffmpeg — Homebrew Formulae,https://formulae.brew.sh/formula/ffmpeg,1,0,link
830,4531,5/13/2025,0:24:42,brew install ffmpeg - Google Search,https://www.google.com/search?q=brew+install+ffmpeg&oq=brew+install+ffmpeg&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBwgDEAAYgAQyBwgEEAAYgAQyBwgFEAAYgAQyBwgGEAAYgAQyCAgHEAAYFhgeMggICBAAGBYYHjIICAkQABgWGB7SAQgzMTIxajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
831,4528,5/13/2025,0:24:35,how to process mkv with cv2 - Google Search,https://www.google.com/search?q=how+to+process+mkv+with+cv2&oq=how+to+process+mkv+with+cv2&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIKCAEQABiABBiiBDIKCAIQABiABBiiBDIHCAMQABjvBTIKCAQQABiABBiiBDIHCAUQABjvBdIBCDUzODZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,generated
832,4530,5/13/2025,0:24:16,Convert mkv to mp4 with ffmpeg (OpenCV),https://roboflow.com/use-opencv/convert-mkv-to-mp4-with-ffmpeg,1,0,link
833,4528,5/13/2025,0:24:12,how to process mkv with cv2 - Google Search,https://www.google.com/search?q=how+to+process+mkv+with+cv2&oq=how+to+process+mkv+with+cv2&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIKCAEQABiABBiiBDIKCAIQABiABBiiBDIHCAMQABjvBTIKCAQQABiABBiiBDIHCAUQABjvBdIBCDUzODZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,generated
834,4529,5/13/2025,0:24:00,opencv - How to read video image from mkv file in python? - Stack Overflow,https://stackoverflow.com/questions/61207149/how-to-read-video-image-from-mkv-file-in-python,2,0,link
835,4528,5/13/2025,0:23:57,how to process mkv with cv2 - Google Search,https://www.google.com/search?q=how+to+process+mkv+with+cv2&oq=how+to+process+mkv+with+cv2&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIKCAEQABiABBiiBDIKCAIQABiABBiiBDIHCAMQABjvBTIKCAQQABiABBiiBDIHCAUQABjvBdIBCDUzODZqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,3,0,generated
836,4527,5/13/2025,0:01:50,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,link
837,4527,5/13/2025,0:01:50,shevdan/data_streaming_kafka_hw2,https://github.com/shevdan/data_streaming_kafka_hw2,5,0,link
838,4265,5/12/2025,23:57:44,New repository,https://github.com/new,17,0,link
839,4265,5/12/2025,23:57:44,New repository,https://github.com/new,17,0,link
840,4265,5/12/2025,23:57:44,New repository,https://github.com/new,17,0,link
841,4265,5/12/2025,23:57:44,New repository,https://github.com/new,17,0,link
842,4264,5/12/2025,23:56:27,Your Repositories,https://github.com/shevdan?tab=repositories,9,0,link
